close_time,resistance,support
1659230399999.0,23747.03,23747.03
1659230699999.0,23747.03,23747.03
1659230999999.0,23747.03,23747.03
1659231299999.0,23747.03,23747.03
1659231599999.0,23756.74,23756.74
1659231899999.0,23756.74,23756.74
1659232199999.0,23756.74,23756.74
1659232499999.0,23756.74,23756.74
1659232799999.0,23756.74,23756.74
1659233099999.0,23756.74,23756.74
1659233399999.0,23756.74,23756.74
1659233699999.0,23756.74,23756.74
1659233999999.0,23834.93,23834.93
1659234299999.0,23834.93,23834.93
1659234599999.0,23841.23,23841.23
1659234899999.0,23841.23,23841.23
1659235199999.0,23841.23,23841.23
1659235499999.0,23841.23,23841.23
1659235799999.0,23841.23,23841.23
1659236099999.0,23841.23,23841.23
1659236399999.0,23841.23,23841.23
1659236699999.0,23841.23,23841.23
1659236999999.0,23841.23,23841.23
1659237299999.0,23841.23,23841.23
1659237599999.0,23841.23,23841.23
1659237899999.0,23841.23,23841.23
1659238199999.0,23841.23,23841.23
1659238499999.0,23841.23,23841.23
1659238799999.0,23841.23,23841.23
1659239099999.0,23841.23,23841.23
1659239399999.0,23841.23,23841.23
1659239699999.0,23841.23,23841.23
1659239999999.0,23841.23,23841.23
1659240299999.0,23841.23,23841.23
1659240599999.0,23841.23,23841.23
1659240899999.0,23841.23,23841.23
1659241199999.0,23841.23,23841.23
1659241499999.0,23841.23,23841.23
1659241799999.0,23841.23,23841.23
1659242099999.0,23841.23,23841.23
1659242399999.0,23841.23,23841.23
1659242699999.0,23841.23,23841.23
1659242999999.0,23841.23,23841.23
1659243299999.0,23841.23,23841.23
1659243599999.0,23841.23,23841.23
1659243899999.0,23841.23,23841.23
1659244199999.0,23841.23,23841.23
1659244499999.0,23841.23,23841.23
1659244799999.0,23841.23,23841.23
1659245099999.0,23841.23,23841.23
1659245399999.0,23841.23,23841.23
1659245699999.0,23841.23,23841.23
1659245999999.0,23841.23,23841.23
1659246299999.0,23841.23,23841.23
1659246599999.0,23841.23,23841.23
1659246899999.0,23841.23,23841.23
1659247199999.0,23841.23,23841.23
1659247499999.0,23841.23,23841.23
1659247799999.0,23841.23,23841.23
1659248099999.0,23841.23,23841.23
1659248399999.0,23841.23,23841.23
1659248699999.0,23841.23,23841.23
1659248999999.0,23841.23,23841.23
1659249299999.0,23841.23,23841.23
1659249599999.0,23841.23,23841.23
1659249899999.0,23841.23,23841.23
1659250199999.0,23841.23,23841.23
1659250499999.0,23841.23,23841.23
1659250799999.0,23841.23,23841.23
1659251099999.0,23841.23,23841.23
1659251399999.0,23841.23,23841.23
1659251699999.0,23841.23,23841.23
1659251999999.0,23841.23,23841.23
1659252299999.0,23841.23,23841.23
